10000
0
ACAA
ABAA
EAAA
BABA
AAAA
8BAA
AAAA
ECAA
AA8A
AEAA
EEAA
A8AA
BEAA
CABA
A8AA
FBAA
AA8A
AAAE
A8E1
A0EE
8BAA
0AAA
AAAA
AAA8
AA8A
AAEA
EFBC
B2AA
8FAA
AAAB
AEEA
BAAA
AFAE
AAAB
CAA2
CAA7
EAAB
8EAF
AABA
AEFA
EAA8
AAAA
AAAA
EEE2
AAAA
AFAA
BABA
CAAA
EEAA
8AAB
A8AA
A8EA
AEAA
AAEA
E8AA
A8AA
AEAF
BBAE
FAAA
A2EE
8AAB
AAAA
A2EA
BAA8
AAAA
2ABA
A8AA
AAAE
AAAE
AAAF
AAAB
AAA0
AB8F
3BAF
8E9E
82A2
AA8A
AAAB
EEEA
AAAA
8A82
BAAA
BAA9
A2AA
2A8A
6FEB
FAAE
EBBA
AA8E
A8AA
AA8A
AAAA
AE2A
AABA
AA9A
BAAA
AABA
AAAA
E0AA
AAAA
AE2E
ABAA
BEB8
EAF8
EAAA
AAAE
9AAA
AEAE
ABEF
2EAB
AACB
FAAA
EA2A
ABAA
EABA
AFA8
2A5E
2AAE
CAAA
EBFA
2EAE
AA8B
AAAA
AAA8
2AAA
AAAB
BBAA
EEE8
EAAA
9AAB
BAA6
EAAA
8AA8
EEA8
AAE8
EEA8
AAAB
ABAA
EAAA
A2BA
BAAA
AB0A
8AA8
A8AA
AF0A
8AAA
AAAA
98A8
8EAA
EA4C
AAAA
EBBA
EEAE
AABB
E9EA
AAAA
ABAA
AB8A
AAAA
A280
AAAA
8EBE
AEEA
EAAA
AE1A
AAAA
AABA
AAB6
EEAA
AB6F
AAAA
EEAA
DE82
AAAE
EEAB
AAEA
ADAE
ABAA
AAAA
BAAA
EA2A
8EAB
AA9A
A2AA
AAAA
8AAA
AABA
EAAA
AEEA
AFAB
AAEA
DAEA
8A2A
AAAB
AAAA
BB28
AEAA
EAAA
8888
ACAA
AEAE
E2EA
A2FA
AAE8
AAAA
AAA9
AAA2
BAA9
AAAA
1AEA
AABA
BEC4
AEAA
8EAA
EAEA
EAAA
A8FC
8ECB
AAB2
AAF2
AE8F
8BAF
EAAA
FA9A
FB6A
8EEA
BAAA
AAFB
AAAA
AACF
BAEA
AEEA
AE88
BE6E
AAAA
AAAA
AEAB
AAAA
EABB
B88A
EE0A
8AAB
AAEA
AAE4
AEAA
EA8D
AAA2
A8CA
AAAA
ABAA
AAEA
BAAA
D2AE
EAAA
AB8A
A8A6
AEEA
0A8A
DAA0
AAA6
2AAA
AAA8
AAAA
B8BA
AABE
AAAA
EAC0
AA8A
AA9A
AFF2
AAEE
AAAB
AAAF
AFAA
AAA8
AAAE
EEAA
AAAA
FAFA
AAA8
2AEA
8AAA
AAAA
AAA6
2EAA
A8AA
ABAA
AAEA
AAAA
AA2E
EEE8
AAB8
EACA
AAAA
AEBA
EAE8
AEAA
AAAA
BAEA
AAAA
AA8E
AAAA
EAAA
