10000
0
FEF2
FEF5
FEF7
FEF2
FEF1
FEF4
FEF8
FEF4
FEF5
FEF4
FEF8
FEF4
FEF2
FEF4
FEF7
FEF4
FEF1
FEF4
FEF6
FEF1
FEF2
FEF3
FEF5
FEF0
FEF0
FEF2
FEF4
FEF2
FEF2
FEF1
FEF5
FEF2
FEF0
FEF2
FEF3
FEF3
FEFF
FEE1
FEF4
FEF1
FEF3
FEF2
FEF5
FEF5
FEF1
FEF2
FEF4
FEF3
FEF2
FEF3
FEF7
FEEE
FEF5
FEF2
FEF6
FEEF
FEF2
FEF1
FEF3
FEEE
FEF5
FEF1
FEF7
FEF0
FEF2
FEF1
FEF4
FEF2
FEF0
FEF1
FEF4
FEF1
FEF1
FEF1
FEF4
FEF2
FEF2
FEF1
FEF3
FEF0
FEEE
FEF0
FEF3
FEEE
FEF1
FEF1
FEF3
FEED
FEF2
FEF0
FEF2
FEEB
FEEE
FEF0
FEF3
FEED
FEF0
FEF1
FEF2
FEEF
FEF5
FEEE
FEF3
FEEF
FEF0
FEF0
FEF3
FEF1
FEF0
FEF2
FEF5
FEF0
FEF1
FEF0
FEF5
FEEE
FEE5
FEF1
FEF2
FEF0
FEEF
FEEF
FEF3
FEED
FEEE
FEEF
FEF1
FEEE
FEED
FEED
FEF3
FEEC
FEFD
FEEC
FEE1
FEF0
FEEC
FEEF
FEF1
FEF1
FEEC
FEEE
FEF1
FEED
FEF7
FEED
FEF3
FEED
FEEF
FEF1
FEF1
FEEB
FEEF
FEEB
FEF4
FEED
FEEA
FEEF
FEF1
FEED
FEF0
FEED
FEF2
FEEF
FEEE
FEEE
FEF1
FEEE
FEF0
FEF1
FEF2
FEED
FEED
FEEC
FEF0
FEEE
FEEC
FEEF
FEF0
FEEC
FEEE
FEEB
FEF2
FEE8
FEEC
FEF0
FEEF
FEEC
FEEF
FEED
FEF0
FEEB
FEEA
FEEC
FEF4
FEEA
FEE9
FEEC
FEEF
FEEF
FEF0
FEED
FEF0
FEEA
FEEF
FEED
FEF0
FEED
FEE9
FEEE
FEF2
FEEA
FEEB
FEEB
FEF2
FEEE
FEEA
FEED
FEF1
FEEF
FEED
FEEC
FEF1
FEE9
FEEF
FEED
FEF1
FEEF
FEE9
FEEE
FEF0
FEEB
FEEC
FEEA
FEF0
FEED
FEEA
FEED
FEEE
FEEE
FEEE
FEEB
FEEE
FEEA
FEEB
FEEC
FEEE
FEEC
FEE8
FEEE
FEEE
FEED
FEEA
FEEB
FEF0
FEEC
FEEF
FEEB
FEEE
FEF0
FEED
FEEB
FEF1
FEED
FEEC
FEEC
FEED
FEEE
FEE5
FEED
FEEE
FEED
FEEA
FEE9
FEF0
FEE9
FEE7
FEED
FEED
FEE9
FEE9
FEE9
FEEE
FEE8
FEEB
FEEB
FEEB
FEEA
FEE5
FEEA
FEED
FEEA
FEEC
FEE9
FEF0
FEEB
FEE9
FEEA
FEEF
FEED
FEE7
FEEA
FEED
FEEA
FEEC
FEEA
FEED
FEEA
FEE4
FEEC
FEED
FEE9
FEEB
FEEA
FEF0
FEEA
FEE8
FEEC
FEED
FEEC
FEEB
FEEA
