RunTime;Expected samples;Samples;Expected Samples After;Samples After;Expected Samples Before;Samples Before;STATUS
11.174;4194303;204762;4194303;204762;0;0;CORRECT SAMPLES_AFTER
11.425;4194303;193036;4194303;193036;0;0;CORRECT SAMPLES_AFTER
