RunTime;Expected samples;Samples;Expected Samples After;Samples After;Expected Samples Before;Samples Before;STATUS
0.029;10000;1699;10000;1699;0;0;CORRECT SAMPLES_AFTER
0.03;10000;4;10000;4;0;0;CORRECT SAMPLES_AFTER
0.027;10000;1699;10000;1699;0;0;CORRECT SAMPLES_AFTER
0.025;10000;1634;10000;1634;0;0;CORRECT SAMPLES_AFTER
0.024;10000;1646;10000;1646;0;0;CORRECT SAMPLES_AFTER
