RunTime;Expected samples;Samples;Expected Samples After;Samples After;Expected Samples Before;Samples Before;STATUS
0.016;500;0;500;0;0;0;SAMPLES SAMPLES_AFTER
0.01;700;0;700;0;0;0;SAMPLES SAMPLES_AFTER
0.012;1000;0;700;0;300;0;SAMPLES SAMPLES_BEFORE SAMPLES_AFTER
82.412;4194303;0;4194303;0;0;0;SAMPLES SAMPLES_AFTER
10.78;1000000;0;1000000;0;0;0;SAMPLES SAMPLES_AFTER
0.934;1100000;0;1000000;0;100000;0;SAMPLES SAMPLES_BEFORE SAMPLES_AFTER
9.498;1000000;0;1000000;0;0;0;SAMPLES SAMPLES_AFTER
