RunTime;Expected samples;Samples;Expected Samples After;Samples After;Expected Samples Before;Samples Before;STATUS
0.09;10000;3;10000;3;0;0;SAMPLES SAMPLES_AFTER
0.087;10000;4498;10000;4498;0;0;SAMPLES SAMPLES_AFTER
0.084;10000;23;10000;23;0;0;SAMPLES SAMPLES_AFTER
0.09;10000;6;10000;6;0;0;SAMPLES SAMPLES_AFTER
